684	106414
685	949899
686	763926
687	729498
688	626199
689	980740
690	580054
691	641746
692	781354
693	490691
694	626404
695	504207
696	764129
697	529527
698	366490
699	901864
700	281051
701	668285
702	993711
703	809061
704	729459
705	626369
706	296110
707	607109
708	793750
709	261559
710	607112
711	335397
712	174702
713	381822
714	350962
715	350963
716	261543
717	404282
718	840132
719	901829
720	781328
721	564696
722	809019
723	729385
724	591649
725	856054
726	607215
727	350855
728	793835
729	626359
730	781439
731	720762
732	335444
733	226373
734	781429
735	729346
736	840080
737	404334
738	720706
739	421801
740	746949
741	504304
742	157550
743	932557
744	901767
745	244004
746	764054
747	685334
748	626014
749	491386
750	191777
751	886145
752	504368
753	156843
754	350564
755	434476
756	434477
757	794386
758	809937
759	365603
760	312299
761	156860
762	870626
763	962729
764	281178
765	794411
766	474007
767	809969
768	281161
769	747048
770	564833
771	261661
772	825022
773	156825
774	840198
775	105641
776	420913
777	979971
778	504435
779	840200
780	335358
781	191856
782	979985
783	729742
784	281129
785	870559
786	227271
787	261701
788	491294
789	156864
790	403674
791	174464
792	794477
793	491285
794	120901
795	139277
796	120925
797	227283
798	381060
799	591022
800	381063
801	685415
802	227281
803	296781
804	156892
805	886030
806	870476
807	261803
808	261800
809	870472
810	139498
811	855178
812	794499
813	764883
814	809793
815	350705
816	296887
817	764874
818	403493
819	980176
820	365739
821	870485
822	980185
823	980186
824	120964
825	809838
826	120962
827	261761
828	421084
829	434591
830	580152
831	521818
832	350675
833	719922
834	521823
835	702703
836	156697
837	702699
838	504452
839	365707
840	174425
841	261776
842	530281
843	626159
844	932286
845	626153
846	782116
847	491446
848	932289
849	244269
850	504562
851	191980
852	855233
853	782166
854	191971
855	174374
856	105523
857	886105
858	261882
859	580162
860	265832
861	667906
862	764804
863	261875
864	121087
865	296931
866	994019
867	139404
868	545790
869	580220
870	139399
871	824959
872	350602
873	962673
874	121047
875	365774
876	824951
877	421001
878	244245
879	870451
880	350594
881	870450
882	335173
883	281444
884	139635
885	580492
886	855327
887	473762
888	730058
889	781963
890	825244
891	451839
892	226978
893	730064
894	473784
895	885894
896	451832
897	365875
898	105962
899	794120
900	157102
901	962947
902	747294
903	545300
904	702821
905	885940
906	191511
907	855350
908	350273
909	840566
910	794171
911	312021
912	504606
913	545341
914	885935
915	962983
916	473747
917	855343
918	473749
919	244685
920	667776
921	350243
922	702725
923	885976
924	667784
925	641218
926	885980
927	530049
928	522147
929	720332
930	855364
931	209441
932	870788
933	963011
934	522164
935	747359
936	227053
937	747364
938	522126
939	473804
940	434252
941	522121
942	261980
943	931952
944	335055
945	730026
946	580604
947	840486
948	121161
949	451739
950	885988
951	381338
952	794218
953	747407
954	949329
955	625857
956	139769
957	794256
958	591182
959	606602
960	901325
961	473649
962	434354
963	794252
964	667735
965	244578
966	931982
967	565215
968	994188
969	191647
970	209627
971	932018
972	105810
973	121246
974	139732
975	949372
976	855479
977	932026
978	825141
979	174163
980	980452
981	949344
982	105806
983	139717
984	794273
985	932011
986	685235
987	381264
988	980370
989	522020
990	625795
991	451617
992	565133
993	580429
994	529928
995	565129
996	334949
997	311871
998	421296
999	606672
1000	491189
1001	266106
1002	421303
1003	266100
1004	403836
1005	685270
1006	139674
1007	729897
1008	932088
1009	764600
1010	641147
1011	949290
1012	491166
1013	350356
1014	932079
1015	747505
1016	720246
1017	473690
1018	121292
1019	687076
1020	212368
1021	262213
1022	763304
1023	173854
1024	367310
1025	825471
1026	791037
1027	384534
1028	522258
1029	212367
1030	384550
1031	350114
1032	623493
1033	592384
1034	438243
1035	671496
1036	472441
1037	610014
1038	561306
1039	671509
1040	438265
1041	102955
1042	702097
1043	992451
1044	946949
1045	931780
1046	522288
1047	640852
1048	640851
1049	297469
1050	314695
1051	981755
1052	120475
1053	332551
1054	561385
1055	981746
1056	384584
1057	981750
1058	732266
1059	548259
1060	966197
1061	314709
1062	367251
1063	418526
1064	212430
1065	609971
1066	905194
1067	578573
1068	623566
1069	887572
1070	227644
1071	778523
1072	506944
1073	561188
1074	453519
1075	981567
1076	279552
1077	578792
1078	142860
1079	522384
1080	384670
1081	279579
1082	548210
1083	242826
1084	947117
1085	142853
1086	403165
1087	403167
1088	506976
1089	808345
1090	120436
1091	506982
1092	120434
1093	747597
1094	189297
1095	548176
1096	717530
1097	472570
1098	747605
1099	640987
1100	931632
1101	522439
1102	981616
1103	472450
1104	403080
1105	142928
1106	350016
1107	623467
1108	548137
1109	384708
1110	947199
1111	852522
1112	418384
1113	931625
1114	825504
1115	870105
1116	189240
1117	870106
1118	747526
1119	842838
1120	905046
1121	103164
1122	981599
1123	992263
1124	623447
1125	808393
1126	992258
1127	778649
1128	297269
1129	778645
1130	905030
1131	947150
1132	453630
1133	623453
1134	103176
1135	702394
1136	825713
1137	367559
1138	778339
1139	418700
1140	825717
1141	418696
1142	981941
1143	623270
1144	966518
1145	173595
1146	437954
1147	103214
1148	403321
1149	592663
1150	561552
1151	825679
1152	120802
1153	623244
1154	143287
1155	158579
1156	671234
1157	807961
1158	778313
1159	623239
1160	732533
1161	189056
1162	403225
1163	437918
1164	966446
1165	548019
1166	262406
1167	904944
1168	189075
1169	904949
1170	747949
1171	982003
1172	763112
1173	623320
1174	258469
1175	732501
1176	472122
1177	472121
1178	297136
1179	778269
1180	981953
1181	437936
1182	143339
1183	472116
1184	870220
1185	367551
1186	487663
1187	280045
1188	120755
1189	280041
1190	640519
1191	870317
1192	592821
1193	472274
1194	843050
1195	262617
1196	623162
1197	188994
1198	158686
1199	120659
1200	258398
1201	762924
1202	732590
1203	808114
1204	717796
1205	732576
1206	243094
1207	547950
1208	173743
1209	212011
1210	843022
1211	487479
1212	120673
1213	349754
1214	825795
1215	507259
1216	790596
1217	212006
1218	120681
1219	686672
1220	592793
1221	870297
1222	314540
1223	931362
1224	686648
1225	212041
1226	158606
1227	349790
1228	931368
1229	992559
1230	173789
1231	717743
1232	966588
1233	808179
1234	349765
1235	120608
1236	173800
1237	385009
1238	870341
1239	530651
1240	103409
1241	717711
1242	610052
1243	778369
1244	852756
1245	748229
1246	258807
1247	579146
1248	102460
1249	579141
1250	366825
1251	763789
1252	522789
1253	452901
1254	561795
1255	157794
1256	522815
1257	297973
1258	488381
1259	791494
1260	609501
1261	825933
1262	315192
1263	472947
1264	763801
1265	349571
1266	869426
1267	640366
1268	993017
1269	173339
1270	188894
1271	852221
1272	262741
1273	904610
1274	640381
1275	887143
1276	623039
1277	548852
1278	946467
1279	748282
1280	280216
1281	548850
1282	437717
1283	965663
1284	402477
1285	402474
1286	561871
1287	791444
1288	297894
1289	384110
1290	640260
1291	228154
1292	946513
1293	869444
1294	366773
1295	852102
1296	280311
1297	262718
1298	779040
1299	522824
1300	522825
1301	173395
1302	686498
1303	904696
1304	791486
1305	522841
1306	437661
1307	852128
1308	671097
1309	791390
1310	473060
1311	732815
1312	384168
1313	732808
1314	119926
1315	826069
1316	732804
1317	671108
1318	402674
1319	671131
1320	453043
1321	686430
1322	280115
1323	157926
1324	228323
1325	366709
1326	640481
1327	887288
1328	402630
1329	992894
1330	852082
1331	852080
1332	262851
1333	366663
1334	212747
1335	280085
1336	157888
1337	173441
1338	992877
1339	826084
1340	931180
1341	488218
1342	592063
1343	315368
1344	507427
1345	384234
1346	522980
1347	531396
1348	826001
1349	212850
1350	716934
1351	763738
1352	228266
1353	548628
1354	507450
1355	523003
1356	671186
1357	592090
1358	228248
1359	748079
1360	531428
1361	157850
1362	142421
1363	384196
1364	965821
1365	992824
1366	640424
1367	579250
1368	992801
1369	671224
1370	531445
1371	622960
1372	748093
1373	981102
1374	992809
1375	686387
1376	102603
1377	622747
1378	173092
1379	993224
1380	314943
1381	227951
1382	280483
1383	102706
1384	472677
1385	622778
1386	402779
1387	592189
1388	367064
1389	993249
1390	548588
1391	367048
1392	452613
1393	314993
1394	993152
1395	763587
1396	843732
1397	592200
1398	609673
1399	717056
1400	562124
1401	280530
1402	120206
1403	640057
1404	102725
1405	791215
1406	622834
1407	579380
1408	548532
1409	946273
1410	778790
1411	488140
1412	904444
1413	188574
1414	188568
1415	297615
1416	531045
1417	332026
1418	579543
1419	701724
1420	778966
1421	212517
1422	670869
1423	904217
1424	763407
1425	826333
1426	452775
1427	487983
1428	763392
1429	778947
1430	640206
1431	640241
1432	561974
1433	717308
1434	102794
1435	402905
1436	670897
1437	297553
1438	609661
1439	852326
1440	228034
1441	808608
1442	852344
1443	418051
1444	297550
1445	993143
1446	622630
1447	384397
1448	102805
1449	826356
1450	561962
1451	280321
1452	670940
1453	886917
1454	791041
1455	331959
1456	212576
1457	488033
1458	366891
1459	315106
1460	402863
1461	523242
1462	869841
1463	981348
1464	592372
1465	686142
1466	437268
1467	748344
1468	452816
1469	778942
1470	946403
1471	763517
1472	331925
1473	640184
1474	349263
1475	212575
1476	366853
1477	243665
1478	488013
1479	297479
1480	227991
1481	826295
1482	241756
1483	119443
1484	948082
1485	401924
1486	841977
1487	259220
1488	748710
1489	298398
1490	547253
1491	748731
1492	868975
1493	779572
1494	762357
1495	608958
1496	593534
1497	807266
1498	624639
1499	523354
1500	259263
1501	841950
1502	437157
1503	991388
1504	982744
1505	930714
1506	241783
1507	241782
1508	172914
1509	639763
1510	807246
1511	841932
1512	211436
1513	748693
1514	748694
1515	701139
1516	868933
1517	419461
1518	930814
1519	349061
1520	278663
1521	298462
1522	368344
1523	624561
1524	119488
1525	383509
1526	562363
1527	142014
1528	523296
1529	172863
1530	930773
1531	779598
1532	670472
1533	313647
1534	718401
1535	841879
1536	868876
1537	731161
1538	670494
1539	807176
1540	119525
1541	259310
1542	119521
1543	506100
1544	437244
1545	841856
1546	488889
1547	904051
1548	454607
1549	211280
1550	368136
1551	454598
1552	190238
1553	349005
1554	748585
1555	608829
1556	298270
1557	639883
1558	991260
1559	419435
1560	298277
1561	523499
1562	807377
1563	104178
1564	211325
1565	263341
1566	807386
1567	701006
1568	562269
1569	841797
1570	159394
1571	593627
1572	523511
1573	841800
1574	333757
1575	471473
1576	982598
1577	853621
1578	762147
1579	841782
1580	437064
1581	531873
1582	159452
1583	869053
1584	471494
1585	505926
1586	368212
1587	104079
1588	159424
1589	762167
1590	419351
1591	608884
1592	869036
1593	241804
1594	488725
1595	104066
1596	841747
1597	368229
1598	437103
1599	687939
1600	762116
1601	278564
1602	523437
1603	505965
1604	211234
1605	141860
1606	608862
1607	562202
1608	718545
1609	263412
1610	888782
1611	853581
1612	141869
1613	298365
1614	718553
1615	791887
1616	888367
1617	965413
1618	211147
1619	298128
1620	853925
1621	930479
1622	119693
1623	577850
1624	383816
1625	228375
1626	577839
1627	368518
1628	104289
1629	609168
1630	701404
1631	731479
1632	562655
1633	506303
1634	383860
1635	172644
1636	383863
1637	436899
1638	242045
1639	639491
1640	546946
1641	577793
1642	718594
1643	670274
1644	259506
1645	333404
1646	562613
1647	947747
1648	531509
1649	609266
1650	278940
1651	731441
1652	791781
1653	609253
1654	869176
1655	903863
1656	471117
1657	278917
1658	749031
1659	172590
1660	298235
1661	454197
1662	241963
1663	523573
1664	842115
1665	436990
1666	241952
1667	436987
1668	731414
1669	687826
1670	888386
1671	523582
1672	547019
1673	826710
1674	104251
1675	826790
1676	298000
1677	228493
1678	119552
1679	609075
1680	965541
1681	701311
1682	903793
1683	159632
1684	718762
1685	965555
1686	903806
1687	731627
1688	298038
1689	419704
1690	869312
1691	383991
1692	228527
1693	577943
1694	853774
1695	761946
1696	402359
1697	419688
1698	471215
1699	888467
1700	670402
1701	593869
1702	159671
1703	577928
1704	190011
1705	471206
1706	869336
1707	687628
1708	263634
1709	190020
1710	488477
1711	210951
1712	142092
1713	242057
1714	947877
1715	142103
1716	982845
1717	888567
1718	471242
1719	826867
1720	639719
1721	624166
1722	119638
1723	826874
1724	670380
1725	333513
1726	210973
1727	826877
1728	172699
1729	488505
1730	982796
1731	593819
1732	402422
1733	333564
1734	791627
1735	531592
1736	807061
1737	402403
1738	687503
1739	211965
1740	687491
1741	842443
1742	578066
1743	792456
1744	982210
1745	687511
1746	333108
1747	118958
1748	103535
1749	731733
1750	489470
1751	172386
1752	578081
1753	348615
1754	888108
1755	991905
1756	762875
1757	593008
1758	717879
1759	103503
1760	103496
1761	119026
1762	506599
1763	578117
1764	903579
1765	263789
1766	141502
1767	964695
1768	259832
1769	489391
1770	103480
1771	669958
1772	141492
1773	242225
1774	532233
1775	792521
1776	532240
1777	687568
1778	172323
1779	118995
1780	471875
1781	807739
1782	868412
1783	903615
1784	639337
1785	506569
1786	333147
1787	418961
1788	947491
1789	762808
1790	888173
1791	229193
1792	453915
1793	333137
1794	562877
1795	229187
1796	947501
1797	523803
1798	964717
1799	314339
1800	947674
1801	259647
1802	383210
1803	333224
1804	103659
1805	827013
1806	792327
1807	532445
1808	562771
1809	141421
1810	489292
1811	670188
1812	608292
1813	348489
1814	792382
1815	454080
1816	263826
1817	578239
1818	242377
1819	436502
1820	731780
1821	263909
1822	827088
1823	172469
1824	718020
1825	888282
1826	418850
1827	263915
1828	578241
1829	991824
1830	242343
1831	118895
1832	401609
1833	608363
1834	930168
1835	930171
1836	506442
1837	593068
1838	211728
1839	259675
1840	903462
1841	762674
1842	842280
1843	807850
1844	103782
1845	524147
1846	853388
1847	992128
1848	298686
1849	524148
1850	853385
1851	842691
1852	172132
1853	578333
1854	313954
1855	141808
1856	563150
1857	368034
1858	669822
1859	228876
1860	964909
1861	368020
1862	471581
1863	228888
1864	383309
1865	964918
1866	992180
1867	263950
1868	259996
1869	982515
1870	903417
1871	547499
1872	279490
1873	471561
1874	792241
1875	263937
1876	687267
1877	332803
1878	700824
1879	264062
1880	531990
1881	807439
1882	436470
1883	506876
1884	211622
1885	608728
1886	313908
1887	578395
1888	159077
1889	687318
1890	471672
1891	762508
1892	489123
1893	436452
1894	279456
1895	172084
1896	807469
1897	368095
1898	471634
1899	419226
1900	119240
1901	313878
1902	242462
1903	608739
1904	260056
1905	992243
1906	992255
1907	189652
1908	842672
1909	903349
1910	524041
1911	419193
1912	827275
1913	578448
1914	700763
1915	762439
1916	506659
1917	279403
1918	242687
1919	524262
1920	367892
1921	172225
1922	259846
1923	436248
1924	103881
1925	419160
1926	853292
1927	827305
1928	842604
1929	687163
1930	401809
1931	298496
1932	471688
1933	453838
1934	700768
1935	929851
1936	827316
1937	453832
1938	172253
1939	947447
1940	842618
1941	401796
1942	189539
1943	578524
1944	242605
1945	211500
1946	853326
1947	348223
1948	992067
1949	103847
1950	639179
1951	965084
1952	669835
1953	982288
1954	259961
1955	762423
1956	749424
1957	436316
1958	159173
1959	903210
1960	436304
1961	211477
1962	259924
1963	687207
1964	367940
1965	532137
1966	347694
1967	241080
1968	612173
1969	665222
1970	960475
1971	221431
1972	858961
1973	646869
1974	836874
1975	975620
1976	378808
1977	485428
1978	612196
1979	378765
1980	268745
1981	439887
1982	299100
1983	330456
1984	221391
1985	889574
1986	836899
1987	819683
1988	876448
1989	769103
1990	101365
1991	889501
1992	788506
1993	524493
1994	629320
1995	347746
1996	646793
1997	858902
1998	330404
1999	501034
2000	576905
2001	470199
2002	836942
2003	118562
2004	221357
2005	455415
2006	221355
2007	944840
2008	361267
2009	559451
2010	179941
2011	316656
2012	256286
2013	268683
2014	806137
2015	788537
2016	769125
2017	858931
2018	160656
2019	576939
2020	594929
2021	836975
2022	612148
2023	378846
2024	594935
2025	700287
2026	409492
2027	524543
2028	409498
2029	629371
2030	998703
2031	944670
2032	769156
2033	330338
2034	929496
2035	998877
2036	240951
2037	876315
2038	206013
2039	299244
2040	118770
2041	576862
2042	559518
2043	361459
2044	118762
2045	240941
2046	788685
2047	268610
2048	680679
2049	470091
2050	378626
2051	805946
2052	286092
2053	576890
2054	859106
2055	541948
2056	576880
2057	268637
2058	629450
2059	221234
2060	788626
2061	541827
2062	524376
2063	960270
2064	439996
2065	409392
2066	268604
2067	784412
2068	160555
2069	424946
2070	378748
2071	975815
2072	241000
2073	439947
2074	470025
2075	485576
2076	749987
2077	470021
2078	409347
2079	361352
2080	665193
2081	256409
2082	240965
2083	330260
2084	594815
2085	559604
2086	179784
2087	424914
2088	612277
2089	101189
2090	268539
2091	665502
2092	485684
2093	330745
2094	378552
2095	769296
2096	960200
2097	316842
2098	715471
2099	680778
2100	819423
2101	316833
2102	819410
2103	542031
2104	559116
2105	836630
2106	361053
2107	516244
2108	769343
2109	665526
2110	240793
2111	594596
2112	160473
2113	500809
2114	180116
2115	101016
2116	180112
2117	500790
2118	256046
2119	440113
2120	500788
2121	876238
2122	998421
2123	256061
2124	118328
2125	715398
2126	195382
2127	101056
2128	769405
2129	221580
2130	680762
2131	195343
2132	819370
2133	594676
2134	378577
2135	784821
2136	118280
2137	749620
2138	945131
2139	594680
2140	836705
2141	734448
2142	715434
2143	360970
2144	440064
2145	500736
2146	195345
2147	360965
2148	715431
2149	734435
2150	715428
2151	629663
2152	749778
2153	542175
2154	907139
2155	612058
2156	524573
2157	409206
2158	998594
2159	929731
2160	665351
2161	206261
2162	929755
2163	998620
2164	960085
2165	221562
2166	100916
2167	516129
2168	206266
2169	629695
2170	424597
2171	240649
2172	316702
2173	268380
2174	206220
2175	907190
2176	195538
2177	788986
2178	715371
2179	576613
2180	330544
2181	470328
2182	485881
2183	788866
2184	500922
2185	889605
2186	998538
2187	424691
2188	715288
2189	285950
2190	975555
2191	769500
2192	470320
2193	836818
2194	118451
2195	180093
2196	485859
2197	700149
2198	907238
2199	316765
2200	378461
2201	221450
2202	145105
2203	612011
2204	559341
2205	769516
2206	960050
2207	485826
2208	629735
2209	975156
2210	944311
2211	944310
2212	735141
2213	594348
2214	875956
2215	317058
2216	664763
2217	858475
2218	317086
2219	975140
2220	735163
2221	439383
2222	241543
2223	906276
2224	286481
2225	194686
2226	424229
2227	628745
2228	664711
2229	194667
2230	559893
2231	118117
2232	975115
2233	100781
2234	628766
2235	439421
2236	454844
2237	286536
2238	241628
2239	286531
2240	577450
2241	542248
2242	144721
2243	144718
2244	715196
2245	286552
2246	317147
2247	975201
2248	679992
2249	889001
2250	194570
2251	100813
2252	699760
2253	769654
2254	837477
2255	100811
2256	317140
2257	858402
2258	735178
2259	628805
2260	928788
2261	378349
2262	485985
2263	750345
2264	256830
2265	906326
2266	735168
2267	317179
2268	194605
2269	256810
2270	100833
2271	837452
2272	944332
2273	715155
2274	256805
2275	679955
2276	820081
2277	611822
2278	858617
2279	286607
2280	454656
2281	888958
2282	286602
2283	611812
2284	118231
2285	875838
2286	769719
2287	715120
2288	221761
2289	944174
2290	424350
2291	680181
2292	470619
2293	329818
2294	144777
2295	194763
2296	424343
2297	837545
2298	269156
2299	470637
2300	118267
2301	286625
2302	594190
2303	160120
2304	470624
2305	408945
2306	206506
2307	594197
2308	680158
2309	975357
2310	784929
2311	329735
2312	789175
2313	516943
2314	769767
2315	439429
2316	424391
2317	888892
2318	317006
2319	221727
2320	501651
2321	179278
2322	577332
2323	769790
2324	594289
2325	144840
2326	194742
2327	577288
2328	206576
2329	454761
2330	542351
2331	439460
2332	329773
2333	680079
2334	524889
2335	944204
2336	858503
2337	299696
2338	906433
2339	299705
2340	928896
2341	439474
2342	100707
2343	837167
2344	889323
2345	789352
2346	299867
2347	559678
2348	959721
2349	806816
2350	806818
2351	594081
2352	559652
2353	486159
2354	944573
2355	360518
2356	439677
2357	611421
2358	486201
2359	360565
2360	734866
2361	889305
2362	837151
2363	858207
2364	206646
2365	929118
2366	875669
2367	179636
2368	999003
2369	486226
2370	875759
2371	542513
2372	144456
2373	959649
2374	594173
2375	317399
2376	750132
2377	929066
2378	486211
2379	194845
2380	542501
2381	194843
2382	347463
2383	998971
2384	525290
2385	525295
2386	117792
2387	629085
2388	286321
2389	577181
2390	179708
2391	360490
2392	516836
2393	299823
2394	159928
2395	629069
2396	714881
2397	577167
2398	195017
2399	975014
2400	439766
2401	195021
2402	159827
2403	525099
2404	889206
2405	664875
2406	858360
2407	577123
2408	300020
2409	470906
2410	424124
2411	734748
2412	714841
2413	347579
2414	906633
2415	241192
2416	347553
2417	241204
2418	889168
2419	664832
2420	664836
2421	256765
2422	408679
2423	347605
2424	455004
2425	629232
2426	470795
2427	241233
2428	347588
2429	408585
2430	299909
2431	329999
2432	525154
2433	594018
2434	470790
2435	819712
2436	317297
2437	439743
2438	999051
2439	424187
2440	194979
2441	455031
2442	664923
2443	559830
2444	501419
2445	117948
2446	646411
2447	222006
2448	525122
2449	241275
2450	559811
2451	646403
2452	577029
2453	750221
2454	769996
2455	959386
2456	928286
2457	959379
2458	928274
2459	300072
2460	117544
2461	222373
2462	664277
2463	595933
2464	859908
2465	331451
2466	257325
2467	161705
2468	222379
2469	595926
2470	257322
2471	408450
2472	611105
2473	835961
2474	595960
2475	204868
2476	630398
2477	102350
2478	408477
2479	517593
2480	820652
2481	456400
2482	645836
2483	997720
2484	875410
2485	645835
2486	117620
2487	161791
2488	699148
2489	284972
2490	820701
2491	540742
2492	835840
2493	945800
2494	664209
2495	117608
2496	905731
2497	240039
2498	331519
2499	789576
